1255,6097,42818,2719
1256,30996,37225,699
1257,25716,4744,18133
1258,7288,7419,20402
1259,7292,44732,49914
1260,24056,48448,27614
1261,38601,7060,45395
1262,24935,30757,2155
1263,24277,47393,24968
1264,47367,31081,21470
1265,32451,35552,42290
1266,47841,31147,49960
1267,38742,37009,36588
1268,10087,40037,4761
1269,29541,44234,15466
1270,42185,21222,12215
1271,14452,13043,13029
1272,28458,33345,12210
1273,43113,14950,28292
1274,1575,15961,43925
1275,17241,29809,47958
1276,35317,24394,37839
1277,28076,13437,10660
1278,43568,32088,19459
1279,5569,31563,22805
1280,43419,2901,11404
1281,42245,35428,21376
1282,17772,2648,2976
1283,33283,13904,25989
1284,24938,17712,22772
1285,159,29467,10585
1286,47031,41005,24017
1287,21877,41001,43682
1288,21294,19580,13584
1289,18139,29021,28196
1290,792,41881,34407
1291,42219,36822,48576
1292,4178,28208,1537
1293,23951,2870,19232
1294,42055,28821,17096
1295,10698,30620,1009
1296,38735,49829,17881
1297,46303,43898,36401
1298,36929,8839,9026
1299,17969,15976,46926
1300,35859,22682,7541
1301,37278,29553,37458
1302,22857,6773,15260
1303,48570,17161,24171
1304,34624,44413,18508
1305,41925,11675,19231
1306,890,41415,33985
1307,11088,39877,45533
1308,24160,4094,1460
1309,25272,24585,2120
1310,16945,43616,47149
1311,30978,2598,16718
1312,19117,8701,38289
1313,5997,9665,35950
1314,40649,29723,1630
1315,17337,14677,19493
1316,9253,35446,25342
1317,7941,4136,15404
1318,14460,33232,9619
1319,1675,29306,41116
1320,49632,43879,32456
1321,18732,33311,194
1322,44333,45676,17998
1323,26538,8684,10816
1324,22001,15883,19953
1325,17100,10246,49412
1326,11699,22320,31556
1327,19170,48061,1440
1328,12180,47101,47808
1329,12804,4335,19844
1330,26635,5037,45852
1331,9597,30045,18094
1332,2024,8439,16787
1333,2104,11943,33012
1334,1043,1106,44575
1335,8039,10388,13246
1336,45777,27164,42450
1337,36642,5963,30376
1338,26359,30518,26596
1339,20114,8801,1529
1340,45396,1995,10799
1341,38376,32795,46267
1342,19644,3635,49033
1343,48480,41794,3359
1344,7350,1161,1639
1345,9894,26541,35834
1346,34456,25866,49407
1347,11193,38205,17913
1348,26813,15566,22716
1349,12403,39138,9526
1350,2202,49959,42630
1351,47840,44735,4105
1352,49101,35428,36567
1353,39422,36034,42243
1354,3671,47267,38837
1355,7269,2282,43278
1356,31886,29528,29002
1357,10028,8405,15654
1358,24497,13799,42981
1359,39965,34081,8310
1360,36278,12742,23654
1361,44474,27387,17118
1362,32536,40475,27078
1363,37321,10988,16906
1364,46988,5234,11738
1365,47034,19770,5863
1366,24739,5101,18361
1367,34377,16243,20206
1368,18132,32348,7771
1369,10388,48289,26118
1370,29423,13082,34250
1371,1857,18415,25852
1372,4086,36840,10436
1373,23749,41867,16948
1374,29332,13714,3442
1375,1738,13322,15683
1376,28407,28084,31043
1377,35059,3603,23351
1378,36447,26162,5048
1379,33448,9759,37612
1380,49459,39490,12261
1381,7273,31152,36799
1382,44652,5760,11059
1383,9783,8567,44668
1384,5139,23927,26472
1385,43702,43361,25124
1386,24125,24656,26907
1387,2730,12440,47488
1388,36843,5025,39013
1389,19878,172,45268
1390,41384,20711,13713
1391,7424,8625,17378
1392,45845,10274,34927
1393,4620,43108,39656
1394,6547,11186,42926
1395,36758,19561,41553
1396,44778,30149,16337
1397,10464,6845,35059
1398,35695,29468,39419
1399,44161,22762,34916
1400,43471,37145,5380
1401,28140,15612,12710
1402,12034,13119,34725
1403,37671,22149,20015
1404,3215,34215,31798
1405,26761,4426,14602
1406,45260,48808,14183
1407,40736,42439,40240
1408,36576,25299,40153
1409,30671,41969,3824
1410,45143,15048,21327
1411,32580,14691,29460
1412,25652,125,21503
1413,46385,23526,26335
1414,46127,19325,26540
1415,22791,25052,11589
1416,25790,49366,33482
1417,42336,43797,35962
1418,25279,34702,28114
1419,14033,39088,28378
1420,29332,37315,44922
1421,39235,19745,20589
1422,38768,30030,44380
1423,16492,4082,17979
1424,2891,37592,3303
1425,41772,31087,42158
1426,1092,27348,10228
1427,27760,27568,41988
1428,27373,36055,32663
1429,7181,26793,12427
1430,39187,30025,17141
1431,13413,2462,49870
1432,12931,18296,14545
1433,5053,7261,21648
1434,3406,38961,2871
1435,33957,27773,2837
1436,10598,5545,18466
1437,6241,8416,10083
1438,31430,32794,1074
1439,2005,38689,24156
1440,36409,43671,5074
1441,47138,8888,18945
1442,15888,1663,35774
1443,15507,1188,20085
1444,10669,3938,28808
1445,6523,17904,41485
1446,36260,7612,37335
1447,6794,32114,37435
1448,15823,36467,41034
1449,5320,24122,7040
1450,17902,1628,33848
1451,6843,9549,38493
1452,21992,26245,45512
1453,45096,42195,17860
1454,29362,16494,10277
1455,20947,38665,22498
1456,28682,10861,33494
1457,33038,25975,48045
1458,27087,5860,47879
1459,7184,17362,19661
1460,47007,12117,45344
1461,21783,49754,23902
1462,11582,32501,15970
1463,1063,17351,46440
1464,11925,29677,37119
1465,13272,41073,1976
1466,30048,24205,41640
1467,39405,36275,21538
1468,36640,7104,13171
1469,3175,24896,35879
1470,15968,36218,36818
1471,44470,36717,49920
1472,25770,1550,24577
1473,48792,24802,20243
1474,11069,46786,28324
1475,32334,28350,41731
1476,35569,31557,16923
1477,20596,18751,38345
1478,29611,6698,12959
1479,30922,40949,18824
1480,43534,1359,26271
1481,226,391,16632
1482,34290,14217,17585
1483,34361,29606,46010
1484,27116,17659,43442
1485,38934,4374,4840
1486,10715,10144,23096
1487,34290,29060,19668
1488,11284,21513,44124
1489,38439,31523,12442
1490,4971,18416,26443
1491,36290,21236,34419
1492,7550,20404,24252
1493,17827,6283,3364
1494,40377,6141,22512
1495,35126,47392,4125
1496,9040,23728,35482
1497,17399,670,16490
1498,48769,38265,48507
1499,8744,33923,7688
1500,42503,5720,34154
1501,24498,378,11175
1502,15147,22497,9241
1503,42273,23449,5579
1504,4913,46400,8856
1505,14375,12865,11967
1506,40522,8743,37569
1507,36030,19762,44986
1508,29006,42391,10584
1509,7210,39423,49159
1510,16775,38270,35799
1511,46683,2789,43722
1512,12720,40746,24855
1513,22412,34984,23627
1514,4237,25148,31314
1515,46876,33803,47925
1516,25371,21959,22049
1517,46263,41391,40028
1518,865,13097,29578
1519,44037,6928,14206
1520,19987,26984,21337
1521,18525,2349,40972
1522,39272,10740,34162
1523,36174,28274,34381
1524,27336,2201,10853
1525,42091,11329,45383
1526,16143,39552,49078
1527,10715,35771,21981
1528,43299,22020,2836
1529,12502,49188,7501
1530,9542,14212,27460
1531,36095,14210,1969
1532,17423,9490,13101
1533,24815,5433,30331
1534,23294,44193,49686
1535,30538,1651,49534
1536,47880,33482,5225
1537,16377,26192,13500
1538,1802,23883,39916
1539,11033,26349,39281
1540,4764,42502,6467
1541,35815,27412,27682
1542,30365,37659,36547
1543,31565,12157,35846
1544,27291,38277,8848
1545,29945,4375,39010
1546,42576,48501,36147
1547,37879,44201,14286
1548,33288,32598,35323
1549,20071,985,10942
1550,37129,11750,1122
1551,25823,4702,15042
1552,30717,48931,642
1553,38188,31836,20505
1554,48878,18471,18581
1555,18543,28691,30583
1556,13920,37127,1800
1557,32663,32878,9202
1558,32393,3499,7289
1559,17784,34274,5164
1560,20369,39576,20443
1561,17337,33997,10148
1562,17967,7799,5406
1563,38345,35026,25574
1564,43530,42188,25917
1565,9980,15512,5894
1566,6932,2348,11804
1567,38365,14559,31735
1568,9021,11389,3295
1569,45323,29565,28359
1570,48516,36711,24015
1571,38809,30722,4489
1572,9303,19522,6629
1573,15103,44147,273
1574,38941,46510,30370
1575,12019,8210,49730
1576,13417,31066,2364
1577,5413,46319,35896
1578,46431,45682,35737
1579,49056,5106,36909
1580,36116,25250,13245
1581,46941,5041,26119
1582,18360,37334,2
1583,20365,20543,1266
1584,36976,34371,5487
1585,41483,4643,45286
1586,1619,5581,19906
1587,9134,41886,39582
1588,42589,34214,42594
1589,27818,14872,29833
1590,35755,49427,47630
1591,38907,43443,9936
1592,42457,39720,18218
1593,31627,10000,47441
1594,23779,30773,16955
1595,8534,32239,43730
1596,48012,5307,25466
1597,21021,41805,31247
1598,39803,39924,22399
1599,31930,20061,16143
1600,14059,7190,43085
1601,32719,29996,31948
1602,44448,7898,42130
1603,35318,38280,12585
1604,42470,22598,14518
1605,22211,42704,18372
1606,3387,9824,39700
1607,25046,45966,20381
1608,23247,14952,24094
1609,17768,361,17452
1610,45779,30427,3462
1611,43341,31136,2443
1612,7271,1317,17206
1613,27123,12066,33841
1614,29867,38658,32289
1615,45026,15547,196
1616,32422,32201,12127
1617,41928,25095,34123
1618,37076,39002,5205
1619,48043,22761,33611
1620,16418,33488,30301
1621,49448,5356,3299
1622,20230,4257,15790
1623,29405,3611,45519
1624,38381,2425,31394
1625,3874,3887,20210
1626,47094,21490,20879
1627,23357,41511,41263
1628,48842,38533,24453
1629,42244,2712,6270
1630,47199,9175,12060
1631,42557,24441,10073
1632,29538,45252,44146
1633,2718,12601,45963
1634,6556,37741,5695
1635,49992,19996,1430
1636,5330,15792,48459
1637,32953,46484,45615
1638,14909,44596,18485
1639,19719,21938,38550
1640,49757,41808,49298
1641,48537,44856,27821
1642,24209,11202,955
1643,40009,24108,24640
1644,45185,21377,24115
1645,633,6742,40138
1646,414,6891,26654
1647,31377,6157,19789
1648,13683,17652,11068
1649,40747,23294,46120
1650,15186,4804,12918
1651,41137,10799,15767
1652,23994,44717,23466
1653,17930,1963,19591
1654,25132,20270,14234
1655,5838,30480,45152
1656,23669,23227,19799
1657,40756,426,37902
1658,28581,22909,39118
1659,17564,49009,32895
1660,43971,27681,18195
1661,25981,15798,32440
1662,46569,44660,47115
1663,33749,21709,35709
1664,16156,8581,1710
1665,44214,6966,31223
1666,40821,9204,31354
1667,37738,44292,2781
1668,32052,1896,24758
1669,44006,26152,26196
1670,7027,25956,21534
1671,28103,16667,35481
1672,7070,30128,18253
1673,1641,48099,49741
1674,43778,38128,42694
1675,28423,46122,4751
1676,45444,48336,3469
1677,7735,17869,44278
1678,3330,31223,40584
1679,9209,5917,877
1680,13298,38285,38710
1681,33553,47159,21628
1682,5313,1783,1221
1683,23084,280,3496
1684,21530,38438,14742
1685,41814,49134,47884
1686,48746,7069,35135
1687,36780,36404,35580
1688,25516,49742,43472
1689,24106,33376,22670
1690,19134,6127,39332
1691,46918,49947,48880
1692,14680,29049,13949
1693,3174,45826,11319
1694,38824,17845,12141
1695,36000,2430,14740
1696,32908,30864,43011
1697,5741,32718,16019
1698,23888,19801,21821
1699,25514,31583,37391
1700,45402,45803,5920
1701,27422,30945,11384
1702,14853,1981,27029
1703,9177,31618,15770
1704,34922,4309,20701
1705,16366,12377,44216
1706,46188,29634,21129
1707,45901,37302,48978
1708,8669,14219,9472
1709,33297,7966,49117
1710,12116,27785,923
1711,33525,10268,11762
1712,28223,27796,4115
1713,47772,18583,581
1714,10666,20505,1632
1715,7138,14445,4509
1716,13326,5709,39885
1717,26941,18796,3373
1718,39811,5834,38440
1719,18233,48014,2291
1720,18637,25517,20718
1721,10782,39348,36903
1722,20114,1596,12167
1723,38382,48243,44795
1724,18273,7242,34199
1725,18750,26849,23891
1726,8074,21695,6450
1727,23963,2511,16938
1728,6254,48874,43007
1729,30644,4418,10707
1730,2303,31136,6232
1731,3503,41710,26626
1732,45968,14675,45082
1733,33173,7607,26146
1734,36346,10306,24038
1735,42403,45068,4192
1736,39095,10639,15310
1737,10456,13641,39476
1738,10827,1875,41580
1739,36278,8335,45967
1740,8359,49295,35075
1741,5072,472,34067
1742,36640,29427,32148
1743,24474,20711,39427
1744,38963,7130,21360
1745,8609,8027,8676
1746,42443,28250,41374
1747,25308,43869,18192
1748,9540,16423,11001
1749,41473,15843,19776
1750,14284,15444,46041
1751,37354,12262,40164
1752,40550,17590,8155
1753,49233,2641,12988
1754,6645,13636,16545
1755,8966,45042,13598
1756,4211,7383,24599
1757,15787,12116,5505
1758,41063,14196,20832
1759,14359,26573,42771
1760,2330,46141,37546
1761,16172,2013,26761
1762,606,31577,44969
1763,9231,17259,24693
1764,30618,26717,46786
1765,35812,25394,12095
1766,10178,48907,24059
1767,23556,46489,26913
1768,17362,1599,13653
1769,28447,25567,12368
1770,44346,17157,45297
1771,39339,26724,34906
1772,9840,2876,41188
1773,36748,7379,2665
1774,16948,11451,16155
1775,18286,30425,8788
1776,5468,23995,37173
1777,4074,21515,16392
1778,38272,22598,40688
1779,36445,46002,34338
1780,1293,46977,15032
1781,763,32053,14344
1782,5328,27710,19632
1783,37187,1482,8813
1784,20058,37931,47725
1785,36605,17496,10715
1786,744,9206,49970
1787,47042,31584,9926
1788,43112,29145,48855
1789,31224,45659,11171
1790,1545,4456,24695
1791,17588,33997,29584
1792,49292,1647,14934
1793,10841,36711,22516
1794,934,7930,43978
1795,10374,16072,41493
1796,34731,49513,36809
1797,36437,21193,42712
1798,44762,6330,7091
1799,5783,39254,8403
1800,34309,24940,38893
1801,32,38343,12661
1802,18397,17288,13325
1803,38444,19038,48796
1804,29703,40693,29794
1805,29621,49984,21138
1806,27157,17090,6501
1807,1195,37750,23281
1808,2379,7870,48443
1809,36244,8592,466
1810,45378,25590,25894
1811,26219,20598,9722
1812,27272,41709,22739
1813,12260,29455,38134
1814,4811,16088,29988
1815,27202,7126,2992
1816,48352,30822,42406
1817,29066,10339,10918
1818,47665,18408,42911
1819,45258,7638,314
1820,39269,28837,12882
1821,9428,35961,4287
1822,32123,23217,30439
1823,40332,40261,38198
1824,20399,23013,10782
1825,8094,26845,25944
1826,6423,21574,14749
1827,34580,45891,8157
1828,37242,38779,28520
1829,22148,44217,2520
1830,46952,44005,2979
1831,7706,28424,6594
1832,17723,15797,40002
1833,41618,19822,40118
1834,45496,43998,27581
1835,16866,10990,16790
1836,9244,2028,33811
1837,37716,15040,5746
1838,3718,5234,30682
1839,212,39193,40750
1840,47559,25330,14948
1841,35097,35087,14294
1842,2779,31682,10549
1843,24677,7310,5802
1844,11157,24096,3373
1845,30860,26358,31174
1846,15677,41925,11009
1847,37240,41750,17540
1848,12850,37421,5470
1849,47394,17117,39291
1850,28673,36016,31145
1851,18235,7855,43167
1852,7196,15012,29632
1853,41878,19673,14115
1854,49910,8789,30841
1855,20191,6583,160
1856,44971,8984,17464
1857,43439,48113,47549
1858,41830,13928,34001
1859,33371,22643,24687
1860,1344,28252,19407
1861,19246,19617,8781
1862,21227,20171,39926
1863,16885,20282,39853
1864,16767,18829,39676
1865,23828,42627,2818
1866,41863,46034,1132
1867,40268,29510,18923
1868,38887,13427,32279
1869,42238,32334,35638
1870,15772,758,24695
1871,12418,43086,25482
1872,4314,43739,34950
1873,46484,22517,8754
1874,49685,29788,46342
1875,17980,14135,18866
1876,17424,16748,8500
1877,8205,26295,13441
1878,8928,7972,21666
1879,5039,26692,44055
1880,8155,24498,8256
1881,15627,8633,15960
1882,35564,18862,1238
1883,17675,9362,7873
1884,38527,37484,1605
1885,5086,4527,46620
1886,27061,10983,47659
1887,26195,11811,30807
1888,16432,5366,44349
1889,31260,27260,2824
1890,4527,44237,35225
1891,42929,44432,26710
1892,13159,44589,46148
1893,30748,49537,46179
1894,14510,25198,39735
1895,43095,29224,46675
1896,28982,15041,47131
1897,17485,41066,43853
1898,28277,43782,39283
1899,25913,14721,28487
1900,41634,31695,4778
1901,1329,32630,27881
1902,1327,31343,42074
1903,20718,9400,43976
1904,20872,44428,16828
1905,20217,21568,19683
1906,14262,28433,42560
1907,46683,12001,21886
1908,30288,49394,9405
1909,38146,45876,7111
1910,46380,18228,47607
1911,20310,17420,33899
1912,21034,41765,41618
1913,16220,32365,15981
1914,43771,41676,45356
1915,9346,15967,39516
1916,49141,28690,10001
1917,38590,12379,31348
1918,18934,28067,24571
1919,27865,35512,29058
1920,44014,49104,13055
1921,10680,46080,16764
1922,17804,21014,24153
1923,38640,7550,49924
1924,16312,13885,39847
1925,25785,13492,35645
1926,26761,10894,49021
1927,17330,42143,13876
1928,25863,39177,36319
1929,32744,3852,17629
1930,25346,10569,18691
1931,10729,7832,8913
1932,40919,5995,13439
1933,28980,1584,16344
1934,7938,45660,26763
1935,13666,23042,48485
1936,43792,26256,5249
1937,7890,20017,1274
1938,30796,2373,10151
1939,14412,31037,489
1940,24224,15231,31148
1941,25095,16188,21334
1942,29534,38614,46175
1943,30218,45696,45355
1944,737,43336,38481
1945,44681,32706,37003
1946,42993,20863,30549
1947,43765,10227,8156
1948,6367,33716,33865
1949,29584,1188,36144
1950,43684,3863,28283
1951,32580,27155,37264
1952,25369,40268,23887
1953,31198,5153,27578
1954,29641,544,22988
1955,46628,3741,6402
1956,43934,14161,28517
1957,37656,8068,24078
1958,11176,12183,4863
1959,47147,3202,46499
1960,4151,39605,4863
1961,4607,31278,2817
1962,18134,27986,1927
1963,33095,43171,46589
1964,40024,45482,13645
1965,13283,20246,7659
1966,9158,28395,25501
1967,31843,31743,29940
1968,13483,36774,38579
1969,21779,36548,24735
1970,38420,30912,9470
1971,34222,29806,31954
1972,40999,24089,35349
1973,2415,3035,3106
1974,39300,28387,17117
1975,49767,21187,18326
1976,43196,33174,30292
1977,21292,44752,43434
1978,2257,24843,30520
1979,47447,46992,43619
1980,12769,18845,8247
1981,31370,41259,5727
1982,26858,45939,2271
1983,18263,48965,39117
1984,28362,26763,12885
1985,10130,1194,45261
1986,10669,34023,37847
1987,29326,31753,27901
1988,33518,9873,17393
1989,8797,28383,47650
1990,35345,49846,7107
1991,15481,14380,2105
1992,10462,33220,9455
1993,16910,18012,29498
1994,5988,22089,17624
1995,964,32745,41012
1996,40660,24359,26346
1997,3844,1166,37831
1998,41266,21135,19222
1999,5780,10420,36933
